girl,std_mark,realpercentile,kcpe2001,kcpe2004,total_2004,rotation,total1_2005,streams1_2005,init_clsize,Nteachers,gradesize,schoolsize,Y2,schoolid,streamsize,Y1,Nteachers_prim,treatment,costs
1,0.0869865,64.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,0.47142857,17,1,21
1,0.16527432,68.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,17.678572,17,1,21
1,-0.69589174,38.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,0.40714288,17,1,21
1,0.16527432,68.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,14.171429,17,1,21
1,-1.009043,11.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,22.35,17,1,21
0,2.12247,95.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,28.9,17,1,21
0,-0.85246736,26.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,0.92142856,17,1,21
0,-0.9307552,17.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,3.05,17,1,21
0,0.16527432,70.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,17.921429,17,1,21
1,-0.46102825,46.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,2.2642858,17,1,21
1,0.94815254,83.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,2.7714286,17,1,21
1,-0.9307552,17.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,1.45,17,1,21
0,-0.7741795,30.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,18.107143,17,1,21
0,-0.9307552,17.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,0.0,17,1,21
0,1.5744551,92.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,26.442856,17,1,21
0,0.79157686,82.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,23.942858,17,1,21
1,0.40013778,74.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,9.0,17,1,21
0,-0.9307552,17.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,6.0285716,17,1,21
0,1.652743,94.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,7.3428574,17,1,21
1,0.008698673,62.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,13.571428,17,1,21
0,-1.009043,11.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,2.242857,17,1,21
1,-0.6176039,40.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,1.0,17,1,21
0,-0.85246736,23.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,0.0,17,1,21
1,2.4356213,98.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,25.014286,17,1,21
0,-0.69589174,38.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,0.45,17,1,21
1,2.4356213,98.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,22.928572,17,1,21
0,1.4178795,90.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,8.542857,17,1,21
1,0.24356213,71.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,70.0,1.05,17,1,21
1,1.183016,86.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,10.157143,17,1,22
0,0.63500124,79.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,18.464285,17,1,22
1,1.0264404,84.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,15.157143,17,1,22
1,-1.0873308,3.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,7.05,17,1,22
0,1.4178795,90.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,0.0,17,1,22
1,0.63500124,79.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,20.22857,17,1,22
0,-0.6176039,41.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,0.0,17,1,22
1,0.0869865,66.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,7.5642858,17,1,22
1,1.652743,93.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,10.021429,17,1,22
1,0.0869865,64.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,5.721429,17,1,22
0,2.3573334,96.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,10.657143,17,1,22
0,0.7132891,80.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,21.442856,17,1,22
1,-1.0873308,3.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,3.0,17,1,22
1,-1.009043,11.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,3.0,17,1,22
1,-0.53931606,43.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,5.528571,17,1,22
1,-0.22616479,55.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,14.3,17,1,22
1,-1.009043,11.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,1.05,17,1,22
1,-0.069589145,58.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,1.9,17,1,22
1,-0.069589145,58.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,0.0,17,1,22
0,0.40013778,75.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,9.8785715,17,1,22
0,-0.069589145,58.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,16.035713,17,1,22
1,-0.46102825,46.0,267.83,262.0,710,1,138.0,1,138.0,11,137.0,1.37,1500.0,485,67.0,1.2857143,17,1,22
1,-0.79625994,41.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,13.142857,13,1,20
0,-0.79625994,22.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,11.485714,13,1,20
1,-0.8597445,24.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,16.107143,13,1,20
1,-1.1771673,2.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,10.0,13,1,20
1,-1.1136827,14.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,5.6642857,13,1,20
0,-0.47883704,36.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,10.9,13,1,20
0,-1.1771673,1.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,16.428572,13,1,20
1,-0.23759568,40.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,9.771429,13,1,20
0,-0.79625994,30.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,3.2,13,1,20
0,-1.0501982,14.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,9.285714,13,1,20
1,-0.73277533,28.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,16.571428,13,1,20
1,-0.28838333,47.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,2.0,13,1,20
1,-0.8597445,33.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,19.785713,13,1,20
0,-0.22489877,50.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,6.6,13,1,20
1,-0.73277533,32.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,21.821428,13,1,20
0,-0.47883704,37.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,1.0,13,1,20
1,-0.6058062,42.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,2.0,13,1,20
1,-0.98671365,22.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,8.771429,13,1,20
0,-0.73277533,26.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,14.285714,13,1,20
0,-1.0501982,14.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,3.0,13,1,20
1,-0.47883704,36.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,10.457143,13,1,20
1,-0.47883704,48.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,20.042858,13,1,20
0,-0.92322904,20.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,4.0,13,1,20
0,-0.79625994,23.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,2.0,13,1,20
1,-0.28838333,39.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,50.0,13.928572,13,1,20
1,1.1590649,89.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,33.57857,13,1,19
0,2.5557256,97.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,11.771429,13,1,19
0,1.6669415,92.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,10.571428,13,1,19
1,0.3591593,76.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,10.2,13,1,19
0,1.0574896,88.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,21.985714,13,1,19
0,0.90512663,81.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,19.542858,13,1,19
0,1.006702,84.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,22.385715,13,1,19
0,1.2352464,91.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,15.557142,13,1,19
1,2.479544,100.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,20.928572,13,1,19
1,1.7304261,93.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,15.885715,13,1,19
1,0.33376548,62.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,12.835714,13,1,19
1,-0.3518679,57.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,16.542858,13,1,19
1,-0.8597445,66.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,5.75,13,1,19
0,-0.4153525,75.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,6.721429,13,1,19
0,2.7334824,98.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,30.62857,13,1,19
0,-0.22489877,68.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,9.742857,13,1,19
0,0.029039523,51.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,10.285714,13,1,19
1,0.81624824,79.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,6.2714286,13,1,19
0,-0.09792962,55.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,2.9714284,13,1,19
0,0.33376548,62.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,22.392857,13,1,19
0,0.7908544,78.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,9.0,13,1,19
1,0.91782355,82.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,17.392857,13,1,19
0,0.34646237,75.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,6.3714285,13,1,19
0,2.479544,96.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,12.335714,13,1,19
0,0.47343153,70.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,21.87857,13,1,19
0,0.34646237,64.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,20.142857,13,1,19
1,0.28297782,58.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,22.507143,13,1,19
1,1.0574896,88.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,12.0,13,1,19
0,1.9081829,94.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,21.814285,13,1,19
1,0.28297782,58.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,12.15,13,1,19
1,0.029039523,51.0,289.74,259.0,578,1,106.0,1,106.0,7,101.0,1.11,1000.0,488,51.0,29.764286,13,1,19
0,0.86892754,77.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,8.985714,20,1,24
1,1.0594571,86.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,14.135715,20,1,24
1,0.84407586,75.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,17.007143,20,1,24
0,1.4985034,99.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,30.9,20,1,24
0,-1.1109229,17.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,8.457143,20,1,24
0,-1.334588,12.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,16.442856,20,1,24
0,-0.100287996,42.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,24.307142,20,1,24
0,-0.28253365,37.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,12.257143,20,1,24
0,1.1505799,90.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,15.5,20,1,24
1,0.7281013,69.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,26.914286,20,1,24
1,-0.56418604,31.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,8.042857,20,1,24
0,0.09024155,52.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,15.071428,20,1,24
0,-0.050584637,45.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,19.642857,20,1,24
0,0.3967456,61.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,30.164286,20,1,24
0,-0.53105044,33.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,7.542857,20,1,24
1,-0.87069005,22.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,17.364286,20,1,24
1,0.048822083,49.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,16.485714,20,1,24
0,0.023970403,47.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,14.485714,20,1,24
1,0.7363852,71.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,17.87857,20,1,24
1,1.374245,95.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,28.3,20,1,24
1,1.225135,93.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,33.135715,20,1,24
0,-1.334588,12.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,7.3285713,20,1,24
0,1.457084,98.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,21.2,20,1,24
1,0.3884617,60.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,26.014286,20,1,24
1,-0.65530884,27.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,15.214286,20,1,24
0,0.08195765,51.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,17.171429,20,1,24
1,-1.8647573,4.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,7.8999996,20,1,24
0,-1.6907955,8.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,6.3142858,20,1,24
0,0.023970403,48.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,21.3,20,1,24
1,-0.77956724,25.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,50.0,21.028572,20,1,24
1,0.33875835,58.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,24.02143,20,1,23
1,0.58727515,65.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,16.6,20,1,23
1,1.1257282,89.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,26.5,20,1,23
1,-0.0920041,43.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,26.285713,20,1,23
0,-0.13342357,40.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,14.571428,20,1,23
0,0.13166101,55.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,16.107143,20,1,23
0,-1.7736344,5.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,3.857143,20,1,23
1,0.06538987,50.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,26.535713,20,1,23
1,0.6038429,67.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,21.235714,20,1,23
0,0.9434826,79.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,11.785714,20,1,23
1,0.7281013,69.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,36.771427,20,1,23
0,0.7281013,70.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,5.0857143,20,1,23
0,1.0594571,86.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,17.25,20,1,23
0,0.9766181,82.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,15.228571,20,1,23
0,1.1671476,91.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,13.135715,20,1,23
1,-1.3014525,15.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,11.6,20,1,23
1,-0.30738533,36.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,31.857143,20,1,23
0,-1.7404989,6.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,10.8714285,20,1,23
0,0.86892754,77.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,11.042857,20,1,23
1,-1.3097364,14.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,12.385714,20,1,23
0,1.2665544,94.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,18.042858,20,1,23
1,1.0511732,85.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,14.457143,20,1,23
0,0.86892754,77.0,256.22,286.0,601,1,100.0,1,100.0,16,101.0,1.04,1200.0,496,51.0,18.071428,20,1,23
1,-2.7290313,9.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,10.3,14,0,0
1,0.36717892,59.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,5.7714286,14,0,0
0,-0.7641287,22.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,17.657143,14,0,0
1,0.24809389,53.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,17.171429,14,0,0
0,-0.22824615,33.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,6.757143,14,0,0
1,-1.1213837,12.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,9.057143,14,0,0
1,0.3076364,54.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,7.8857145,14,0,0
1,0.18855138,45.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,16.671429,14,0,0
0,1.081689,95.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,15.742857,14,0,0
0,0.60534894,70.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,18.385715,14,0,0
0,0.72443396,74.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,23.328571,14,0,0
1,-0.7641287,22.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,9.25,14,0,0
0,0.6648914,72.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,8.585714,14,0,0
1,0.4267214,61.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,8.771429,14,0,0
1,-0.04961863,38.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,8.142857,14,0,0
0,1.0221465,93.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,31.114286,14,0,0
1,-1.6572663,8.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,17.385715,14,0,0
1,0.24809389,52.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,18.085714,14,0,0
1,-0.8236712,17.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,14.214286,14,0,0
0,-0.7641287,22.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,16.828571,14,0,0
0,1.0221465,93.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,13.328571,14,0,0
1,1.319859,96.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,36.05,14,0,0
0,1.0221465,93.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,9.585714,14,0,0
1,0.90306145,85.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,24.3,14,0,0
1,0.8435189,83.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,5.142857,14,0,0
0,-2.1931489,24.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,10.914286,14,0,0
0,1.0221465,93.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,14.785714,14,0,0
1,-1.2404687,30.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,11.414286,14,0,0
1,0.4862639,65.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,33.614285,14,0,0
0,0.78397644,79.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,16.6,14,0,0
0,0.4267214,62.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,15.3714285,14,0,0
1,0.8435189,83.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,41.7,14,0,0
1,-0.8236712,17.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,15.985714,14,0,0
1,-0.8236712,20.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,9.542857,14,0,0
0,0.24809389,52.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,11.285714,14,0,0
1,-0.04961863,38.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,14.914286,14,0,0
1,0.12900889,44.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,10.114285,14,0,0
1,-2.312234,3.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,10.642857,14,0,0
1,0.8435189,84.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,17.3,14,0,0
1,0.24809389,52.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,29.514286,14,0,0
0,-0.04961863,38.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,15.957143,14,0,0
1,-1.5381813,10.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,7.0,14,0,0
0,-0.7641287,23.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,5.0,14,0,0
1,1.3794014,97.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,37.614285,14,0,0
0,-2.5504038,1.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,9.514286,14,0,0
0,0.5458064,67.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,29.514286,14,0,0
0,0.12900889,43.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,24.65,14,0,0
0,-0.46641618,31.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,6.0,14,0,0
1,-1.8358938,5.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,21.77143,14,0,0
1,0.4862639,63.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,27.728573,14,0,0
0,0.24809389,52.0,282.1,247.0,640,1,80.0,1,80.0,12,80.0,0.8,0.0,665,80.0,2.8857143,14,0,0
